Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,Step-up commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood/GrabMart commission, adjustments, ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Paledang,711a56ab-735f-4d6f-8979-b8cde7bcbf71,31 Jul 2026 6:02 PM,31 Jul 2026 5:05 PM,GrabFood,Payment ,,Transferred,35085827683,,,,001072183519-C8CXVJ31NYXKE6,GF-377,A-9LDP72CGWSBBAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5CL5XIQ51,1 Aug 2026 2:35 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Paledang,711a56ab-735f-4d6f-8979-b8cde7bcbf71,31 Jul 2026 4:47 PM,31 Jul 2026 4:15 PM,GrabFood,Payment ,,Transferred,35084371162,,,,00188576605-C8CXUE31JN53G2,GF-512,A-9LDKK22WWLNCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5CL5XIQ51,1 Aug 2026 2:35 AM,108000,0,0,,0,,-42660,0,,0,0,65340,,,,0,,,-13068,0,0,0,0,52272,,,,,-171.24,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Paledang,711a56ab-735f-4d6f-8979-b8cde7bcbf71,31 Jul 2026 3:06 PM,31 Jul 2026 2:26 PM,GrabFood,Payment ,,Transferred,35082712559,,,,001916959737-C8CXTLA1JXTHET,GF-844,A-9LDALMIGW4VFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5CL5XIQ51,1 Aug 2026 2:35 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,31 Jul 2026 9:41 PM,31 Jul 2026 9:01 PM,GrabFood,Payment ,,Transferred,35090314890,,,,001943426536-C8CYA3DZVN4ACX,GF-819,A-9LEEPFMWWDXLAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDV1KS8BUHH,1 Aug 2026 2:35 AM,79000,0,0,,0,,-24964,0,,0,0,54036,,,,0,,,-10807.2,0,0,0,0,43228.8,,,,,-413.36,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,31 Jul 2026 9:36 PM,31 Jul 2026 8:39 PM,GrabFood,Payment ,,Transferred,35090235953,,,,00141164651-C8CYAXLBTFKHLT,GF-744,A-9LECO9CWXC7VAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDV1KS8BUHH,1 Aug 2026 2:35 AM,102000,0,0,,0,,-31600,0,,0,0,70400,,,,0,,,-14080,0,0,0,0,56320,,,,,-562.78,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,31 Jul 2026 9:31 PM,31 Jul 2026 9:31 PM,GrabFood,Adjustment ,Deduction - Eater Compensation,Transferred,35090152098,35089742918,,,001809624610-C8CYANWKGCKJDE,GF-588,A-9LE9SAKGX4IJAV,,Auto-Chargeback,Cash,,,,,,,,SIDV1KS8BUHH,1 Aug 2026 2:35 AM,-45600,,,,,,,,,,,,,,,,,,,,,,,-45600,,,,,,,,,,Chargeback dikarenakan insiden pelanggan pada tanggal 31-07-2026*,Missing- or wrong items,Wrong item(s),ORIGINAL MIX JUMBO,https://help.grab.com/merchant/id-id/900005682003-%F0%9F%93%A7-Saya-ingin-mengajukan-banding-pelanggaran-kode-etik?order_id=001809624610-C8CYANWKGCKJDE&merchant_type=GrabFood&mex_id=6-C7DHL7B3NX6AAJ&pax_incident_id=CAS-100067469528,appeal before August-7
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,31 Jul 2026 9:07 PM,31 Jul 2026 8:07 PM,GrabFood,Payment ,,Transferred,35089742918,35090152098,,,001809624610-C8CYANWKGCKJDE,GF-588,A-9LE9SAKGX4IJAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDV1KS8BUHH,1 Aug 2026 2:35 AM,166000,0,0,,0,,-65570,0,,0,0,100430,,,,0,,,-20086,0,0,0,0,80344,,,,,-263.21,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,31 Jul 2026 8:21 PM,31 Jul 2026 7:59 PM,GrabFood,Payment ,,Transferred,35088892672,,,,001562327509-C8CYAK6EECKGWE,GF-920,A-9LE955GWW4SQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDV1KS8BUHH,1 Aug 2026 2:35 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,31 Jul 2026 7:48 PM,31 Jul 2026 7:04 PM,GrabFood,Payment ,,Transferred,35088215452,,,,001108601192-C8CXWFDKNYX1GT,GF-213,A-9LE42PMWWFMCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDV1KS8BUHH,1 Aug 2026 2:35 AM,108000,0,0,,0,,-42660,0,,0,0,65340,,,,0,,,-13068,0,0,0,0,52272,,,,,-171.24,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,31 Jul 2026 7:08 PM,31 Jul 2026 6:24 PM,GrabFood,Payment ,,Transferred,35087301383,,,,001858343370-C8CXV6DHBFNYHE,GF-376,A-9LEWDFNGWXF4AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDV1KS8BUHH,1 Aug 2026 2:35 AM,36000,0,0,,0,,-10350,0,,0,0,25650,,,,0,,,-5130,0,0,0,0,20520,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,31 Jul 2026 6:10 PM,31 Jul 2026 6:08 PM,GrabFood,,,Cancelled,,,,,001819934919-C8CXV2JHVBDENN,GF-833,A-9LDUUKUWWW7CAV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Harga hidangan salah,Merchant,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,31 Jul 2026 4:30 PM,31 Jul 2026 4:06 PM,GrabFood,Payment ,,Transferred,35084084554,,,,00157350707-C8CXUB6TVK5UAX,GF-333,A-9LDJPC6GX9HWAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDV1KS8BUHH,1 Aug 2026 2:35 AM,45000,0,0,,0,,-14220,0,,0,0,30780,,,,0,,,-6156,0,0,0,0,24624,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,31 Jul 2026 10:07 PM,31 Jul 2026 8:38 PM,GrabFood,Payment ,,Transferred,35090671575,,,,001097895154-C8CYAXK1TKUXGT,GF-013,A-9LEENR2WX4IJAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9PJBNHH7O,1 Aug 2026 2:41 AM,101000,0,0,,0,,-39895,0,,0,0,61105,,,,0,,,-12221,0,0,0,0,48884,,,,,-160.14,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,31 Jul 2026 9:53 PM,31 Jul 2026 9:17 PM,GrabFood,Payment ,,Transferred,35090487158,,,,00167294029-C8CYA7BEREKJGA,GF-665,A-9LEG77EGXW35AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9PJBNHH7O,1 Aug 2026 2:41 AM,110000,0,0,,0,,-43450,0,,0,0,66550,,,,0,,,-13310,0,0,0,0,53240,,,,,-174.41,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,31 Jul 2026 9:39 PM,31 Jul 2026 8:45 PM,GrabFood,Payment ,,Transferred,35090270094,,,,00152236546-C8CYAYKYVNLYSE,GF-799,A-9LEDBH5GW4SQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9PJBNHH7O,1 Aug 2026 2:41 AM,39000,0,0,,0,,-10350,0,,0,0,28650,,,,0,,,-5730,0,0,0,0,22920,,,,,-107.03,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,31 Jul 2026 9:20 PM,31 Jul 2026 9:00 PM,GrabFood,Payment ,,Transferred,35089978863,,,,00173394553-C8CYA3C1NRJHJN,GF-936,A-9LEEOWCGXCR9AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9PJBNHH7O,1 Aug 2026 2:41 AM,81000,0,0,,0,,-25596,0,,0,0,55404,,,,0,,,-11080.8,0,0,0,0,44323.2,,,,,-423.83,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,31 Jul 2026 9:16 PM,31 Jul 2026 8:49 PM,GrabFood,Payment ,,Transferred,35089891960,,,,001013941331-C8CYAY4YJE33N6,GF-301,A-9LEDLN5WXXB6AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9PJBNHH7O,1 Aug 2026 2:41 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,31 Jul 2026 9:11 PM,31 Jul 2026 8:58 PM,GrabFood,Payment ,,Transferred,35089805154,,,,00156602789-C8CYA2XVTFMAL6,GF-041,A-9LEEFUSWWSBBAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9PJBNHH7O,1 Aug 2026 2:41 AM,45000,0,0,,0,,-14220,0,,0,0,30780,,,,0,,,-6156,0,0,0,0,24624,,,,,-235.46,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,31 Jul 2026 8:10 PM,31 Jul 2026 7:45 PM,GrabFood,Payment ,,Transferred,35088660923,,,,00146321255-C8CYAGL2KFW2NA,GF-788,A-9LE7SAFGWJ8HAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9PJBNHH7O,1 Aug 2026 2:41 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,31 Jul 2026 8:07 PM,31 Jul 2026 7:53 PM,GrabFood,Payment ,,Transferred,35088614195,,,,001333532562-C8CYAKAGKBE3CX,GF-356,A-9LE8I6EGWXF4AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9PJBNHH7O,1 Aug 2026 2:41 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,31 Jul 2026 5:35 PM,31 Jul 2026 5:25 PM,GrabFood,Payment ,,Transferred,35085280438,,,,001436685579-C8CXVPLZLNEXDE,GF-007,A-9LDR22EWXC7VAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9PJBNHH7O,1 Aug 2026 2:41 AM,82000,0,0,,0,,-25912,0,,0,0,56088,,,,0,,,-11217.6,0,0,0,0,44870.4,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,31 Jul 2026 9:31 PM,31 Jul 2026 8:54 PM,GrabFood,Payment ,,Transferred,35090146172,,,,001368621742-C8CYA2DYNGBJV6,GF-754,A-9LEE5BFGWDXLAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDSS7PBDF9L,1 Aug 2026 2:41 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,31 Jul 2026 9:10 PM,31 Jul 2026 8:35 PM,GrabFood,Payment ,,Transferred,35089796807,,,,00193434269-C8CYAVKTWA62EE,GF-737,A-9LECDEVWXD44AV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDSS7PBDF9L,1 Aug 2026 2:41 AM,102000,0,0,,0,,-40290,0,,0,0,61710,,,,0,,,-12342,0,0,0,0,49368,,,,,-161.73,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,31 Jul 2026 8:26 PM,31 Jul 2026 7:39 PM,GrabFood,Payment ,,Transferred,35088989646,,,,001512544842-C8CYAFNTAYUGJ6,GF-073,A-9LE7AAQWWDXLAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDSS7PBDF9L,1 Aug 2026 2:41 AM,174000,0,0,,0,,-68730,0,,0,0,105270,,,,0,,,-21054,0,0,0,0,84216,,,,,-275.89,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,31 Jul 2026 8:25 PM,31 Jul 2026 7:50 PM,GrabFood,Payment ,,Transferred,35088958561,,,,00173468501-C8CYAJVARYTDT2,GF-882,A-9LE8A3GGW74NAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDSS7PBDF9L,1 Aug 2026 2:41 AM,119000,0,0,,0,,-47005,0,,0,0,71995,,,,0,,,-14399,0,0,0,0,57596,,,,,-188.68,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,31 Jul 2026 7:30 PM,31 Jul 2026 6:58 PM,GrabFood,Payment ,,Transferred,35087804949,,,,00196676708-C8CXWEKUAATXAA,GF-728,A-9LE3I8GGW74NAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDSS7PBDF9L,1 Aug 2026 2:41 AM,123000,0,0,,0,,-48585,0,,0,0,74415,,,,0,,,-14883,0,0,0,0,59532,,,,,-195.03,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,31 Jul 2026 6:02 PM,31 Jul 2026 5:26 PM,GrabFood,Payment ,,Transferred,35085840219,,,,001736176733-C8CXVPTUDCBUEE,GF-562,A-9LDR4NPWXXB6AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDSS7PBDF9L,1 Aug 2026 2:41 AM,93000,0,0,,0,,-29388,0,,0,0,63612,,,,0,,,-12722.4,0,0,0,0,50889.6,,,,,-486.62,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,31 Jul 2026 5:56 PM,31 Jul 2026 5:02 PM,GrabFood,Payment ,,Transferred,35085705490,,,,001868663179-C8CXVJMKR7XXGX,GF-666,A-9LDOUBJG2XVIAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDSS7PBDF9L,1 Aug 2026 2:41 AM,58000,0,0,,0,,-18328,0,,0,0,39672,,,,0,,,-7934.4,0,0,0,0,31737.6,,,,,-303.48,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Sukahati,39a39538-2574-413a-aabf-973cae187853,31 Jul 2026 3:24 PM,31 Jul 2026 3:09 PM,GrabFood,Payment ,,Transferred,35083017425,,,,001769963012-C8CXTX4JNX6WHA,GF-916,A-9LDEH9JGWCKCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDSS7PBDF9L,1 Aug 2026 2:41 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 9:44 PM,31 Jul 2026 9:08 PM,GrabFood,Payment ,,Transferred,35090350969,,,,00169039984-C8CYA4K2NFJ2NE,GF-764,A-9LEFFFUWWCKCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,36000,0,0,,0,,-10350,0,,0,0,25650,,,,0,,,-5130,0,0,0,0,20520,,,,,-47.57,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 9:34 PM,31 Jul 2026 9:06 PM,GrabFood,Payment ,,Transferred,35090203226,,,,00158820671-C8CYA35KT63BLE,GF-904,A-9LEF788GWPDBAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,52000,0,0,,0,,-16432,0,,0,0,35568,,,,0,,,-7113.6,0,0,0,0,28454.4,,,,,-172.99,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 9:10 PM,31 Jul 2026 8:36 PM,GrabFood,Payment ,,Transferred,35089793286,,,,001092281592-C8CYAVMETYABVX,GF-843,A-9LECF3SGXD44AV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,59000,0,0,,0,,-10350,0,,0,0,48650,,,,0,,,-9730,0,0,0,0,38920,,,,,-503.42,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 9:01 PM,31 Jul 2026 8:05 PM,GrabFood,Payment ,,Transferred,35089635819,,,,001220831581-C8CYANJ1PAATEE,GF-362,A-9LE9KTMWWGN6AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,44000,0,0,,0,,-13904,0,,0,0,30096,,,,0,,,-6019.2,0,0,0,0,24076.8,,,,,-230.23,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 7:52 PM,31 Jul 2026 7:27 PM,GrabFood,Payment ,,Transferred,35088284269,,,,001451502758-C8CYACA3RJTGGN,GF-124,A-9LE64N4GWJ8HAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 7:26 PM,31 Jul 2026 6:20 PM,GrabFood,Payment ,,Transferred,35087727938,,,,0014658411-C8CXV4CFCNMBJJ,GF-754,A-9LEW35SWX4IJAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,102000,0,0,,0,,-40290,0,,0,0,61710,,,,0,,,-12342,0,0,0,0,49368,,,,,-161.73,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 7:08 PM,31 Jul 2026 6:43 PM,GrabFood,Payment ,,Transferred,35087318425,,,,00150927674-C8CXWAT1VX4GVA,GF-879,A-9LE25LSWWP8BAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,113000,0,0,,0,,-44635,0,,0,0,68365,,,,0,,,-13673,0,0,0,0,54692,,,,,-179.17,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 7:00 PM,31 Jul 2026 6:57 PM,GrabFood,,,Cancelled,,,,,00160401344-C8CXWECHV2VAR2,GF-283,A-9LE3E6PGXW35AV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Hampir semua hidangan tidak tersedia,Merchant,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 6:50 PM,31 Jul 2026 6:06 PM,GrabFood,Payment ,,Transferred,35086904507,,,,001725723176-C8CXVZMHJB52DA,GF-335,A-9LDUNPDGWCKCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,131000,0,0,,0,,-51745,0,,0,0,79255,,,,0,,,-15851,0,0,0,0,63404,,,,,-207.71,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 5:58 PM,31 Jul 2026 5:27 PM,GrabFood,Payment ,,Transferred,35085746087,,,,001584711951-C8CXVPWBMGLULT,GF-002,A-9LDR76KGWEHTAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,87000,0,0,,0,,-27492,0,,0,0,59508,,,,0,,,-11901.6,0,0,0,0,47606.4,,,,,-455.22,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 4:40 PM,31 Jul 2026 4:19 PM,GrabFood,Payment ,,Transferred,35084251504,,,,00130404562-C8CXUFLGPFU1JA,GF-675,A-9LDKU92WXC7VAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,180000,0,0,,0,,-71100,0,,0,0,108900,,,,0,,,-21780,0,0,0,0,87120,,,,,-285.41,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 4:25 PM,31 Jul 2026 3:37 PM,GrabFood,Payment ,,Transferred,35084001488,,,,00134978709-C8CXT6C1RJ23KA,GF-740,A-9LDH4O2W2PG9AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,36000,0,0,,0,,-10350,0,,0,0,25650,,,,0,,,-5130,0,0,0,0,20520,,,,,-47.57,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,31 Jul 2026 2:58 PM,31 Jul 2026 2:34 PM,GrabFood,Payment ,,Transferred,35082579322,,,,001297547089-C8CXTNWALJJTE6,GF-141,A-9LDBBATGWFMCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDESDBFRULW,1 Aug 2026 2:40 AM,68000,0,0,,0,,-21488,0,,0,0,46512,,,,0,,,-9302.4,0,0,0,0,37209.6,,,,,-355.81,0,,,,,,,,,
